ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE,Slug State
2015,"2015","04000US31","Nebraska","true","true","254021","Librarians",27319.044650379106,14947.357828787242,"nebraska"
2015,"2015","04000US32","Nevada","true","true","254021","Librarians",48416.397415185784,24824.511595815813,"nevada"
2015,"2015","04000US33","New Hampshire","true","true","254021","Librarians",36896.616519174044,15373.356150525355,"new-hampshire"
2015,"2015","04000US34","New Jersey","true","true","254021","Librarians",52504.152497140676,10556.636318828429,"new-jersey"
2015,"2015","04000US35","New Mexico","true","true","254021","Librarians",39256.031382527566,17014.496679899315,"new-mexico"
2015,"2015","04000US36","New York","true","true","254021","Librarians",52200.839198743124,6809.639570754053,"new-york"
2015,"2015","04000US37","North Carolina","true","true","254021","Librarians",42628.62885572139,9996.804741760738,"north-carolina"
2015,"2015","04000US38","North Dakota","true","true","254021","Librarians",41516.37727272727,24806.041316175306,"north-dakota"
2015,"2015","04000US39","Ohio","true","true","254021","Librarians",35671.647051062144,6529.105439741116,"ohio"
2015,"2015","04000US40","Oklahoma","true","true","254021","Librarians",36508.43044263776,11559.823913752507,"oklahoma"
2015,"2015","04000US41","Oregon","true","true","254021","Librarians",35430.86669418077,11545.007105465058,"oregon"
2015,"2015","04000US42","Pennsylvania","true","true","254021","Librarians",41895.89258064516,9753.296944664,"pennsylvania"
2015,"2015","04000US44","Rhode Island","true","true","254021","Librarians",43992.33014354067,25697.06557007357,"rhode-island"
2015,"2015","04000US45","South Carolina","true","true","254021","Librarians",37691.015292801196,9320.61249676324,"south-carolina"
2015,"2015","04000US46","South Dakota","true","true","254021","Librarians",27068.017274472168,16319.035846740591,"south-dakota"
2015,"2015","04000US47","Tennessee","true","true","254021","Librarians",39823.64450775562,12838.03205934537,"tennessee"
2015,"2015","04000US48","Texas","true","true","254021","Librarians",43612.86786835117,4754.0351724814145,"texas"
2015,"2015","04000US49","Utah","true","true","254021","Librarians",28553.809202453987,13873.817897037636,"utah"
2015,"2015","04000US50","Vermont","true","true","254021","Librarians",27746.018838304553,20538.45042549853,"vermont"
2015,"2015","04000US51","Virginia","true","true","254021","Librarians",51030.434381551364,7876.067512363829,"virginia"
2015,"2015","04000US53","Washington","true","true","254021","Librarians",43655.522177419356,11719.012325828644,"washington"
2015,"2015","04000US54","West Virginia","true","true","254021","Librarians",35587.40552995392,33966.792791721615,"west-virginia"
